Unnamed: 0,Unnamed: 1,Neuro Drain #1 Type,verify,Unnamed: 4,223926.0,Neuro Drain #1 Type.1,Unnamed: 7,Unnamed: 8,0.0,Neurological,Unnamed: 11,Unnamed: 12,Unnamed: 13,metavision,Unnamed: 15,Text,Unnamed: 17
,,,,,42187.0,free h20,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42188.0,REDI-CAT,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42192.0,CATH LAB CRYST,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42193.0,CONTRAST CATH LAB,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42194.0,CC7 FLUIDS,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42197.0,CC7 HUO,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42202.0,gi fluid,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42203.0,Aprotonin,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42204.0,Protonix gtt,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42205.0,contrast via ft,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42206.0,.45ns w/ 20kcl,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42207.0,Nulytely prep,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42208.0,ABDOMINAL SUMP,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42211.0,left fem a-line site,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42213.0,OR ABDOMINAL DNG,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42215.0,CRYS CC7,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42216.0,1/2ST IMPACT W/FIBER,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42217.0,peritoneal fluid,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42221.0,ER CRYST,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42223.0,ns w/40kcl,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42224.0,FARR 5 IN,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42230.0,NS W/40KCL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42231.0,CRYST ANGIO,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42232.0,THYMOGLOBLIN,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42233.0,"APROTININ 10,000/100",,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42234.0,HD REMOVAL,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42235.0,HUO ANGIO,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42238.0,CC7 CRYSTALLOIDS,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42239.0,CC7 PRBC,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42240.0,SOLUMEDROL DRIP,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42241.0,.45NS & 1 AMP BICARB,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42242.0,ANGIO CRYSTALLOID,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42243.0,anti-thymocyte globu,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42244.0,.45ns + 1 amp bicarb,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42245.0,CARIPORIDE STUDY,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42246.0,CISATRICARIUM CC/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42249.0,BRBPR,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42250.0,CC7 BRBPR,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42251.0,BUPIVICAINE/EPIDURAL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42259.0,lt plural ct bag,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42265.0,LR W/ 20 KCL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42266.0,IV fluid Farr5,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42269.0,bile replacement,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42273.0,vasopressin unit/min,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42274.0,gastrogavin in h20,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42275.0,bile refeed,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42277.0,insensible loss,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42281.0,Ice chips,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42282.0,na phos,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42284.0,CISATRACURIUM DRIP,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42285.0,PROTONIX DRIP,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42286.0,calicium gluc gtt,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42288.0,LR w/40 kcl,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42291.0,NIMBEX CC/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42292.0,k-phos,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42295.0,STURDY HOSP,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42296.0,mgso4 gtt,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42297.0,Fluid bolus,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42298.0,CARIPROSIDE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42299.0,CISATRA,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42301.0,NG RESIDUAL,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42306.0,ER IVF,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42307.0,EW INTAKE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42308.0,STUDY DRUG,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42309.0,CISATRA CC/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42310.0,cisatricurium cc/hr,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42311.0,CONTRAST VIA NG,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42322.0,er crystalloids,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42323.0,er ffp,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42324.0,er prbc,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42325.0,CARIPORIDE CC/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42326.0,Kphos 15mmol. 250cc,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42329.0,er u/o,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42334.0,APRTININ CC/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42335.0,1/2 STR. VIVONEX,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42336.0,DEXTROSE125GMS/250CC,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42337.0,NAHCO3- CC/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42342.0,Amiodarone mg/hr,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42343.0,CARIPORIDE ML/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42344.0,tham,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42345.0,LR w/ 40 mEq,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42352.0,OR TPN,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42353.0,CISTRACURIUM,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42358.0,k phos over 6hrs,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42359.0,cariporide/ns,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42360.0,CATH LAB IV INTAKE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42361.0,cariporide,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42363.0,angio crystalloid,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42364.0,er iv intake,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42365.0,Bupivacaine,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42369.0,CONTRAST IN ANGIO,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42370.0,CRYSTALLOID IN ANGIO,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42372.0,CARIPORIDE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42373.0,SOLUMEDEROL GTT,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42374.0,L THIGH JACKSON PRAT,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42375.0,U/O IN ANGIO,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42380.0,er intake,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42381.0,CC6 INTAKE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42382.0,READI-CAT,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42383.0,cc for cc replace,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42384.0,90%CC/CC U/O REPLACE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42385.0,Cisatracurium gtt,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42387.0,NA+ ACETATE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42389.0,BAG LT LEG,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42391.0,right hand bag,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42395.0,D5W + 40 KCL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42396.0,ns with 50meq HCL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42401.0,vicu cryst,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42402.0,epidural drip,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42404.0,vicu u/o,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42406.0,GASTROGRAFIN/NG,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42407.0,Precedex mcg/kg/hr,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42408.0,hcl 50meq/500cc@   0,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42409.0,D5LR W/40K,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42413.0,NEURO-RAD IN,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42414.0,Cisat mcg/kg/min,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42415.0,THAM (30 meq=100cc),,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42416.0,nabicarb 250/1000,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42418.0,INTAKE ON FLOOR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42422.0,SOLUMEDROL DRIPMG/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42423.0,heparin via sheaths,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42424.0,ANCEF IRRIGATION,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42428.0,CARIPORIDE STUDY/CC,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42429.0,Free water,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42430.0,D5W w/20gm CaGluc,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42438.0,CAROPORIDE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42439.0,farr 7 intake,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42440.0,1/2 STR. IMPACT/FIBR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42447.0,250n/s 15mM NA PHOS,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42448.0,ABD wound bag,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42451.0,ANTI-THYMOCYTE GLOB,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42452.0,PD fluid 2.5%,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42453.0,Fluid Bolus,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42455.0,FENOLDOPAM 10MG/250C,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42456.0,PD Fluid 1.5%,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42457.0,PENTOBARB DRIP,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42458.0,PD4.5%,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42459.0,APROTANIN,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42462.0,NEPRO W/ PROMOD,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42468.0,angio crystalloids,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42469.0,GASTROGAVIN,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42470.0,4.25travasol/5%dex.,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42471.0,Other,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42474.0,blake,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42477.0,PD 1.5%,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42478.0,D5W/Ca Gluc 20Gm,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42480.0,Cariporide,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42481.0,d5w/20g cagluc/L,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42483.0,1000 D5W 20GM CAGLU,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42484.0,1000N/S 20GM CA GLU,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42488.0,SODIUM PHOSPHATE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42489.0,farr 7 crystalloid,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42490.0,Na Phos,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42491.0,Current goal,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42492.0,farr 7 u/o,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42493.0,k phos. 15mm,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42494.0,anti-thymocyte globn,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42495.0,nepro with promod,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42503.0,Fluid in cath lab,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42504.0,CA GLUCONATE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42506.0,OR ASCITES,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42512.0,1000NS/1000UHEPARIN,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42513.0,bivalirudin gtt,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42514.0,SOLUMEDROL DRIP.,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42515.0,antithymocyte globin,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42521.0,aprotinen,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42522.0,FOLEY FLUSH,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42526.0,SOLUMEDROL GTT,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42527.0,INR BLOOD PRODUCTS,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42528.0,crystalloid farr 5,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42529.0,po intake farr5,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42531.0,farr 5 u/o,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42534.0,c-scan,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42538.0,cell saver/or,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42548.0,NS Bolus,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42554.0,FREE WATER INTAKE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42561.0,ALCOHOL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42562.0,pos. dialysate intak,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42563.0,SOLUMEDROL MG/KG/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42564.0,ALCOHOL 10%DRIP G/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42565.0,TROMETHAMINE CC/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42566.0,1000D5/130NA ACETATE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42567.0,130meqNAACETATE/D5W,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42568.0,R Groin Site,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42570.0,OR BILE,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42573.0,ACETYLCYSTEINE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42574.0,INTERVENTIONAL RADIY,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42575.0,alteplase,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42576.0,10% ALCOHOL DRIP,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42577.0,ALCOHOL 5% DRIP G/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42580.0,hemovac hip,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42581.0,hemovac neck,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42587.0,VICU IVF,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42588.0,VICU PRBC,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42589.0,aprotanin,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42590.0,nimbex,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42596.0,PENTOBARBITAL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42599.0,banana bag,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42606.0,IR CRYSTALLOID,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42607.0,"THIAME,FOLICACID,MVI",,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42608.0,Cisat mcg/kg/hr,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42609.0,AMPHO-B,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42610.0,IR U/O,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42612.0,WATER VIA NG,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42613.0,gastrogavin,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42614.0,Leg bag/serous drg,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42618.0,R fem drg site,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42621.0,L GROIN HEMOVAC,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42623.0,KCL 20mEq bolus,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42628.0,potassium phos,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42629.0,CELL SAVER IN OR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42630.0,Antithymocyte globu,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42631.0,100mgm ATG/250N/S,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42638.0,fenoldopam,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42639.0,bolus,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42640.0,from flow sheet,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42641.0,3/4st impact w/fiber,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42645.0,EW intake,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42646.0,HYDRALAZINE IV,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42647.0,LOPRESSOR IV,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42648.0,VASOTEC IV,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42654.0,farr 2 intake,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42655.0,METHYLPREDNISOLONE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42656.0,OR EPIDURAL INTAKE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42657.0,corlopam mcgs/kg/min,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42658.0,gastroview,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42660.0,E.R. CRYSTALLOID,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42661.0,ampho b iv,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42663.0,1/2ST IMPACT/FIBER,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42664.0,nesirtide,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42665.0,GOLYTELY,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42668.0,aprotanine,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42669.0,KETAMINE MG/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42671.0,free h2o,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42673.0,EPIDURAL,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42674.0,ILIAC HEMOVAC,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42675.0,POST NECK HEMOVAC,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42679.0,1/2 H2O/impact fiber,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42680.0,Tham infusion,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42689.0,METHYLPREDNISONE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42691.0,kphos,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42692.0,Angio,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42693.0,20 GM CAGLUC/1L D5W,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42697.0,Alcohol Gm/hour,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42698.0,NS W/ 40 KCL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42699.0,GU IRRIGANT,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42702.0,ns with 40kcl,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42704.0,corlopam,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42705.0,FENOLDOPAM,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42706.0,k phos over 6hrs.,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42707.0,d5w w 10% etoh,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42708.0,ms04 pca,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42709.0,ALCOHOL GTT ML/HR,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42710.0,PHERESIS EBL,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42711.0,OR OTHER,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42713.0,carevue downtime,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42714.0,while carevue down,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42715.0,CRYSTAL IN/DAY SHIFT,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42716.0,angio site,,inputevents_cv,0.0,,,,,carevue,,,
,,,,,42721.0,40kcl in 500ns,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42722.0,ALCOHOL 10% DRIP,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42723.0,cryo,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42724.0,40kcl in 500cc ns,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42725.0,NS W/ 40MEQ KCL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42728.0,POTASSIUM,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42729.0,GI IVF,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42730.0,15 mmol K phos/250cc,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42731.0,Dextran40 10%,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42732.0,Fenoldopam,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42734.0,APROTININE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42735.0,Intra-abd. Pressure,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42736.0,D5W/154MEQ NAACETATE,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42737.0,NA PHOS 30MMOL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42739.0,er crystilliods,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42740.0,prbc in er,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
,,,,,42742.0,1/2 NS WITH 40 KCL,,inputevents_cv,0.0,Free Form Intake,,,,carevue,,,
